MB_CODE_2016,MB_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10006190000,10006190000,1,Good,Good,0
10006200000,10006200000,1,Good,Good,0
10006211000,10006211000,1,Good,Good,0
10006212000,10006212000,1,Good,Good,0
10006220000,10006220000,1,Good,Good,0
10006230000,10006230000,1,Good,Good,0
10006240000,10006240000,1,Good,Good,0
10006250000,10006250000,1,Good,Good,0
10006260000,10006260000,1,Good,Good,0
10006270000,10006270000,1,Good,Good,0
10006280000,10006280000,1,Good,Good,0
10006290000,10006290000,1,Good,Good,0
10006300000,10006300000,1,Good,Good,0
10006310000,10006310000,1,Good,Good,0
10006320000,10006320000,1,Good,Good,0
10006330000,10006330000,1,Good,Good,0
10006340000,10006340000,1,Good,Good,0
10006350000,10006350000,1,Good,Good,0
10006360000,10006360000,1,Good,Good,0
10006370000,10006370000,1,Good,Good,0
10006380000,10006380000,1,Good,Good,0
10006390000,10006390000,1,Good,Good,0
10006400000,10006400000,1,Good,Good,0
10006410000,10006410000,1,Good,Good,0
10006420000,10006420000,1,Good,Good,0
10006430000,10006430000,1,Good,Good,0
10006440000,10006440000,1,Good,Good,0
10006450000,10006450000,1,Good,Good,0
10006460000,10006460000,1,Good,Good,0
10006470000,10006470000,1,Good,Good,0
10006480000,10006480000,1,Good,Good,0
10006490000,10006490000,1,Good,Good,0
10006500000,10006500000,1,Good,Good,0
10006510000,10006510000,1,Good,Good,0
10006530000,10006530000,1,Good,Good,0
10006540000,10006540000,1,Good,Good,0
10006550000,10006550000,1,Good,Good,0
10006560000,10006560000,1,Good,Good,0
10006570000,10006570000,1,Good,Good,0
10006580000,10006580000,1,Good,Good,0
10006590000,10006590000,1,Good,Good,0
10006600000,10006600000,1,Good,Good,0
10006620000,10006620000,1,Good,Good,0
10006630000,10006630000,1,Good,Good,0
10006650000,10006650000,1,Good,Good,0
10006660000,10006660000,1,Good,Good,0
10006670000,10006670000,1,Good,Good,0
10006680000,10006680000,1,Good,Good,0
10006690000,10006690000,1,Good,Good,0
10006710000,10006710000,1,Good,Good,0
10006760000,10006760000,1,Good,Good,0
10006780000,10006780000,1,Good,Good,0
10006790000,10006790000,1,Good,Good,0
10006810000,10006810000,1,Good,Good,0
10006820000,10006820000,1,Good,Good,0
10006840000,10006840000,1,Good,Good,0
10006850000,10006850000,1,Good,Good,0
10006880000,10006880000,1,Good,Good,0
10006900000,10006900000,1,Good,Good,0
10006910000,10006910000,1,Good,Good,0
10006920000,10006920000,1,Good,Good,0
10006930000,10006930000,1,Good,Good,0
10006940000,10006940000,1,Good,Good,0
10006960000,10006960000,1,Good,Good,0
10007000000,10007000000,1,Good,Good,0
10007030000,10007030000,1,Good,Good,0
10007050000,10007050000,1,Good,Good,0
10007060000,10007060000,1,Good,Good,0
10007070000,10007070000,1,Good,Good,0
10007090000,10007090000,1,Good,Good,0
10007190000,10007190000,1,Good,Good,0
10007230000,10007230000,1,Good,Good,0
10007240000,10007240000,1,Good,Good,0
10007330000,10007330000,1,Good,Good,0
10007340000,10007340000,1,Good,Good,0
10007350000,10007350000,1,Good,Good,0
10007380000,10007380000,1,Good,Good,0
10007390000,10007390000,1,Good,Good,0
10007400000,10007400000,1,Good,Good,0
10007410000,10007410000,1,Good,Good,0
10007420000,10007420000,1,Good,Good,0
10007430000,10007430000,1,Good,Good,0
10007440000,10007440000,1,Good,Good,0
10007450000,10007450000,1,Good,Good,0
10007460000,10007460000,1,Good,Good,0
10007470000,10007470000,1,Good,Good,0
10007480000,10007480000,1,Good,Good,0
10007501000,10007501000,1,Good,Good,0
10007502000,10007502000,1,Good,Good,0
10007510000,10007510000,1,Good,Good,0
10007520000,10007520000,1,Good,Good,0
10007530000,10007530000,1,Good,Good,0
10007550000,10007550000,1,Good,Good,0
10007560000,10007560000,1,Good,Good,0
10007570000,10007570000,1,Good,Good,0
10007590000,10007590000,1,Good,Good,0
10007600000,10007600000,1,Good,Good,0
10007610000,10007610000,1,Good,Good,0
10007620000,10007620000,1,Good,Good,0
10007630000,10007630000,1,Good,Good,0
10007650000,10007650000,1,Good,Good,0
10007660000,10007660000,1,Good,Good,0
10007670000,10007670000,1,Good,Good,0
10007720000,10007720000,1,Good,Good,0
10007730000,10007730000,1,Good,Good,0
10007750000,10007750000,1,Good,Good,0
10007790000,10007790000,1,Good,Good,0
10007800000,10007800000,1,Good,Good,0
10007820000,10007820000,1,Good,Good,0
10007830000,10007830000,1,Good,Good,0
10007840000,10007840000,1,Good,Good,0
10007890000,10007890000,1,Good,Good,0
10007930000,10007930000,1,Good,Good,0
10007940000,10007940000,1,Good,Good,0
10007960000,10007960000,1,Good,Good,0
10007970000,10007970000,1,Good,Good,0
10007990000,10007990000,1,Good,Good,0
10008000000,10008000000,1,Good,Good,0
10008010000,10008010000,1,Good,Good,0
10008050000,10008050000,1,Good,Good,0
10008060000,10008060000,1,Good,Good,0
10008080000,10008080000,1,Good,Good,0
10008120000,10008120000,1,Good,Good,0
10008130000,10008130000,1,Good,Good,0
10008140000,10008140000,1,Good,Good,0
10008210000,10008210000,1,Good,Good,0
10008220000,10008220000,1,Good,Good,0
10008290000,10008290000,1,Good,Good,0
10008310000,10008310000,1,Good,Good,0
10008340000,10008340000,1,Good,Good,0
10008391000,10008391000,1,Good,Good,0
10008393000,10008393000,1,Good,Good,0
10008400000,10008400000,1,Good,Good,0
10008410000,10008410000,1,Good,Good,0
10008420000,10008420000,1,Good,Good,0
10008450000,10008450000,1,Good,Good,0
10008461000,10008461000,1,Good,Good,0
10008462000,10008462000,1,Good,Good,0
10008470000,10008470000,1,Good,Good,0
10008480000,10008480000,1,Good,Good,0
10008490000,10008490000,1,Good,Good,0
10008510000,10008510000,1,Good,Good,0
10008520000,10008520000,1,Good,Good,0
10008532000,10008532000,1,Good,Good,0
10008560000,10008560000,1,Good,Good,0
10008570000,10008570000,1,Good,Good,0
10008590000,10008590000,1,Good,Good,0
10008600000,10008600000,1,Good,Good,0
10008610000,10008610000,1,Good,Good,0
10008620000,10008620000,1,Good,Good,0
10008630000,10008630000,1,Good,Good,0
10008641000,10008641000,1,Good,Good,0
10008642000,10008642000,1,Good,Good,0
10008650000,10008650000,1,Good,Good,0
10008660000,10008660000,1,Good,Good,0
10008670000,10008670000,1,Good,Good,0
10008680000,10008680000,1,Good,Good,0
10008690000,10008690000,1,Good,Good,0
10008700000,10008700000,1,Good,Good,0
10008710000,10008710000,1,Good,Good,0
10008740000,10008740000,1,Good,Good,0
10008751000,10008751000,1,Good,Good,0
10008760000,10008760000,1,Good,Good,0
10008860000,10008860000,1,Good,Good,0
10008870000,10008870000,1,Good,Good,0
10008880000,10008880000,1,Good,Good,0
10008890000,10008890000,1,Good,Good,0
10008900000,10008900000,1,Good,Good,0
10008910000,10008910000,1,Good,Good,0
10008920000,10008920000,1,Good,Good,0
10008930000,10008930000,1,Good,Good,0
10008950000,10008950000,1,Good,Good,0
10009050000,10009050000,1,Good,Good,0
10009070000,10009070000,1,Good,Good,0
10009090000,10009090000,1,Good,Good,0
10009100000,10009100000,1,Good,Good,0
10009150000,10009150000,1,Good,Good,0
10009160000,10009160000,1,Good,Good,0
10009171000,10009171000,1,Good,Good,0
10009172000,10009172000,1,Good,Good,0
10009173000,10009173000,1,Good,Good,0
10009174000,10009174000,1,Good,Good,0
10009181000,10009181000,1,Good,Good,0
10009182000,10009182000,1,Good,Good,0
10009183000,10009183000,1,Good,Good,0
10009184000,10009184000,1,Good,Good,0
10009191000,10009191000,1,Good,Good,0
10009192000,10009192000,1,Good,Good,0
10009193000,10009193000,1,Good,Good,0
10009194000,10009194000,1,Good,Good,0
10009201000,10009201000,1,Good,Good,0
10009202000,10009202000,1,Good,Good,0
10009211000,10009211000,1,Good,Good,0
10009212000,10009212000,1,Good,Good,0
10009213000,10009213000,1,Good,Good,0
10009214000,10009214000,1,Good,Good,0
10009222000,10009222000,1,Good,Good,0
10009223000,10009223000,1,Good,Good,0
10009230000,10009230000,1,Good,Good,0
10009240000,10009240000,1,Good,Good,0
10009250000,10009250000,1,Good,Good,0
10009260000,10009260000,1,Good,Good,0
10009270000,10009270000,1,Good,Good,0
10009280000,10009280000,1,Good,Good,0
10009290000,10009290000,1,Good,Good,0
10009300000,10009300000,1,Good,Good,0
10009310000,10009310000,1,Good,Good,0
10009320000,10009320000,1,Good,Good,0
10009330000,10009330000,1,Good,Good,0
10009340000,10009340000,1,Good,Good,0
10009430000,10009430000,1,Good,Good,0
10009450000,10009450000,1,Good,Good,0
10009480000,10009480000,1,Good,Good,0
10009490000,10009490000,1,Good,Good,0
10009540000,10009540000,1,Good,Good,0
10009550000,10009550000,1,Good,Good,0
10009560000,10009560000,1,Good,Good,0
10009570000,10009570000,1,Good,Good,0
10009580000,10009580000,1,Good,Good,0
10009600000,10009600000,1,Good,Good,0
10009640000,10009640000,1,Good,Good,0
10009650000,10009650000,1,Good,Good,0
10009660000,10009660000,1,Good,Good,0
10009710000,10009710000,1,Good,Good,0
10009720000,10009720000,1,Good,Good,0
10009731000,10009731000,1,Good,Good,0
10009741000,10009741000,1,Good,Good,0
10009742000,10009742000,1,Good,Good,0
10009743000,10009743000,1,Good,Good,0
10009750000,10009750000,1,Good,Good,0
10009762000,10009762000,1,Good,Good,0
10009800000,10009800000,1,Good,Good,0
10009840000,10009840000,1,Good,Good,0
10009850000,10009850000,1,Good,Good,0
10009860000,10009860000,1,Good,Good,0
10009880000,10009880000,1,Good,Good,0
10009900000,10009900000,1,Good,Good,0
10009960000,10009960000,1,Good,Good,0
10009970000,10009970000,1,Good,Good,0
10009980000,10009980000,1,Good,Good,0
10009990000,10009990000,1,Good,Good,0
10010000000,10010000000,1,Good,Good,0
10010010000,10010010000,1,Good,Good,0
10010020000,10010020000,1,Good,Good,0
10010030000,10010030000,1,Good,Good,0
10010040000,10010040000,1,Good,Good,0
10010051000,10010051000,1,Good,Good,0
10010052000,10010052000,1,Good,Good,0
10010060000,10010060000,1,Good,Good,0
10010070000,10010070000,1,Good,Good,0
10010080000,10010080000,1,Good,Good,0
10010090000,10010090000,1,Good,Good,0
10010100000,10010100000,1,Good,Good,0
10010220000,10010220000,1,Good,Good,0
10010250000,10010250000,1,Good,Good,0
10010260000,10010260000,1,Good,Good,0
10010310000,10010310000,1,Good,Good,0
10010330000,10010330000,1,Good,Good,0
10010350000,10010350000,1,Good,Good,0
10010420000,10010420000,1,Good,Good,0
10010441000,10010441000,1,Good,Good,0
10010442000,10010442000,1,Good,Good,0
10010443000,10010443000,1,Good,Good,0
10010460000,10010460000,1,Good,Good,0
10010470000,10010470000,1,Good,Good,0
10010500000,10010500000,1,Good,Good,0
10010540000,10010540000,1,Good,Good,0
10010560000,10010560000,1,Good,Good,0
10010570000,10010570000,1,Good,Good,0
10010580000,10010580000,1,Good,Good,0
10010610000,10010610000,1,Good,Good,0
10010670000,10010670000,1,Good,Good,0
10010690000,10010690000,1,Good,Good,0
10010710000,10010710000,1,Good,Good,0
10010741000,10010741000,1,Good,Good,0
10010742000,10010742000,1,Good,Good,0
10010750000,10010750000,1,Good,Good,0
10010782000,10010782000,1,Good,Good,0
10010791000,10010791000,1,Good,Good,0
10010792000,10010792000,1,Good,Good,0
10010800000,10010800000,1,Good,Good,0
10010830000,10010830000,1,Good,Good,0
10010840000,10010840000,1,Good,Good,0
10010850000,10010850000,1,Good,Good,0
10010860000,10010860000,1,Good,Good,0
10010871000,10010871000,1,Good,Good,0
10010872000,10010872000,1,Good,Good,0
10010880000,10010880000,1,Good,Good,0
10010890000,10010890000,1,Good,Good,0
10010900000,10010900000,1,Good,Good,0
10010910000,10010910000,1,Good,Good,0
10010931000,10010931000,1,Good,Good,0
10010932000,10010932000,1,Good,Good,0
10010940000,10010940000,1,Good,Good,0
10010950000,10010950000,1,Good,Good,0
10010960000,10010960000,1,Good,Good,0
10010971000,10010971000,1,Good,Good,0
10010972000,10010972000,1,Good,Good,0
10010980000,10010980000,1,Good,Good,0
10010990000,10010990000,1,Good,Good,0
10011000000,10011000000,1,Good,Good,0
10011010000,10011010000,1,Good,Good,0
10011020000,10011020000,1,Good,Good,0
10011030000,10011030000,1,Good,Good,0
10011040000,10011040000,1,Good,Good,0
10011050000,10011050000,1,Good,Good,0
10011060000,10011060000,1,Good,Good,0
10011070000,10011070000,1,Good,Good,0
10011080000,10011080000,1,Good,Good,0
10011090000,10011090000,1,Good,Good,0
10011100000,10011100000,1,Good,Good,0
10011110000,10011110000,1,Good,Good,0
10011120000,10011120000,1,Good,Good,0
10011131000,10011131000,1,Good,Good,0
10011132000,10011132000,1,Good,Good,0
10011140000,10011140000,1,Good,Good,0
10011151000,10011151000,1,Good,Good,0
10011152000,10011152000,1,Good,Good,0
10011153000,10011153000,1,Good,Good,0
10011160000,10011160000,1,Good,Good,0
10011170000,10011170000,1,Good,Good,0
10011180000,11212180000,0.6666667,Poor,Good,0
10011180000,11233300000,0.3333333,Poor,Good,0
10011190000,10011190000,1,Good,Good,0
10011200000,10011200000,1,Good,Good,0
10011211000,10011211000,1,Good,Good,0
10011212000,10011212000,1,Good,Good,0
10011220000,10011220000,1,Good,Good,0
10011230000,10011230000,1,Good,Good,0
10011240000,10011240000,1,Good,Good,0
10011250000,10011250000,1,Good,Good,0
10011260000,10011260000,1,Good,Good,0
10011280000,10011280000,1,Good,Good,0
10011310000,10011310000,1,Good,Good,0
10011320000,10011320000,1,Good,Good,0
10011330000,10011330000,1,Good,Good,0
10011340000,10011340000,1,Good,Good,0
10011350000,10011350000,1,Good,Good,0
10011360000,10011360000,1,Good,Good,0
10011370000,10011370000,1,Good,Good,0
10011380000,10011380000,1,Good,Good,0
10011390000,10011390000,1,Good,Good,0
10011400000,10011400000,1,Good,Good,0
10011410000,10011410000,1,Good,Good,0
10011420000,10011420000,1,Good,Good,0
10011431000,10011431000,1,Good,Good,0
10011432000,10011432000,1,Good,Good,0
10011440000,10011440000,1,Good,Good,0
10011451000,10011451000,1,Good,Good,0
10011452000,10011452000,1,Good,Good,0
10011460000,10011460000,1,Good,Good,0
10011471000,10011471000,1,Good,Good,0
10011472000,10011472000,1,Good,Good,0
10011521000,10011521000,1,Good,Good,0
10011522000,10011522000,1,Good,Good,0
10011530000,10011530000,1,Good,Good,0
10011540000,10011540000,1,Good,Good,0
10011560000,10011560000,1,Good,Good,0
10011570000,10011570000,1,Good,Good,0
10011580000,10011580000,1,Good,Good,0
10011590000,10011590000,1,Good,Good,0
10011600000,10011600000,1,Good,Good,0
10011610000,10011610000,1,Good,Good,0
10011620000,10011620000,1,Good,Good,0
10011630000,10011630000,1,Good,Good,0
10011640000,11233750000,0.9285714,Good,Good,0
10011640000,11234000000,0.0714286,Poor,Good,0
10011650000,10011650000,1,Good,Good,0
10011660000,10011660000,1,Good,Good,0
10011670000,10011670000,1,Good,Good,0
10011680000,10011680000,1,Good,Good,0
10011690000,10011690000,1,Good,Good,0
10011700000,10011700000,1,Good,Good,0
10011710000,10011710000,1,Good,Good,0
10011720000,10011720000,1,Good,Good,0
10011730000,10011730000,1,Good,Good,0
10011740000,10011740000,1,Good,Good,0
10011750000,10011750000,1,Good,Good,0
10011760000,10011760000,1,Good,Good,0
10011770000,10011770000,1,Good,Good,0
10011780000,10011780000,1,Good,Good,0
10011790000,10011790000,1,Good,Good,0
10011800000,10011800000,1,Good,Good,0
10011820000,10011820000,1,Good,Good,0
10011830000,10011830000,1,Good,Good,0
10011840000,10011840000,1,Good,Good,0
10011860000,10011860000,1,Good,Good,0
10011870000,10011870000,1,Good,Good,0
10011880000,10011880000,1,Good,Good,0
10011890000,10011890000,1,Good,Good,0
10011900000,10011900000,1,Good,Good,0
10011910000,10011910000,1,Good,Good,0
10011920000,10011920000,1,Good,Good,0
10011930000,10011930000,1,Good,Good,0
10011940000,10011940000,1,Good,Good,0
10011950000,10011950000,1,Good,Good,0
10011960000,10011960000,1,Good,Good,0
10011970000,10011970000,1,Good,Good,0
10011980000,10011980000,1,Good,Good,0
10011990000,10011990000,1,Good,Good,0
10012000000,10012000000,1,Good,Good,0
10012010000,10012010000,1,Good,Good,0
10012020000,10012020000,1,Good,Good,0
10012030000,10012030000,1,Good,Good,0
10012040000,10012040000,1,Good,Good,0
10012050000,10012050000,1,Good,Good,0
10012060000,10012060000,1,Good,Good,0
10012070000,10012070000,1,Good,Good,0
10012080000,10012080000,1,Good,Good,0
10012090000,10012090000,1,Good,Good,0
10012100000,10012100000,1,Good,Good,0
10012110000,10012110000,1,Good,Good,0
10012120000,10012120000,1,Good,Good,0
10012130000,10012130000,1,Good,Good,0
10012140000,10012140000,1,Good,Good,0
10012150000,10012150000,1,Good,Good,0
10012160000,10012160000,1,Good,Good,0
10012170000,10012170000,1,Good,Good,0
10012180000,10012180000,1,Good,Good,0
10012190000,10012190000,1,Good,Good,0
10012200000,10012200000,1,Good,Good,0
10012230000,10012230000,1,Good,Good,0
10012240000,10012240000,1,Good,Good,0
10012250000,10012250000,1,Good,Good,0
10012260000,10012260000,1,Good,Good,0
10012270000,10012270000,1,Good,Good,0
10012280000,10012280000,1,Good,Good,0
10012290000,10012290000,1,Good,Good,0
10012300000,10012300000,1,Good,Good,0
10012310000,10012310000,1,Good,Good,0
10012320000,10012320000,1,Good,Good,0
10012330000,10012330000,1,Good,Good,0
10012340000,10012340000,1,Good,Good,0
10012360000,10012360000,1,Good,Good,0
10012370000,10012370000,1,Good,Good,0
10012380000,10012380000,1,Good,Good,0
10012390000,10012390000,1,Good,Good,0
10012400000,10012400000,1,Good,Good,0
10012410000,10012410000,1,Good,Good,0
10012420000,10012420000,1,Good,Good,0
10012430000,10012430000,1,Good,Good,0
10012440000,10012440000,1,Good,Good,0
10012450000,10012450000,1,Good,Good,0
10012470000,10012470000,1,Good,Good,0
10012480000,10012480000,1,Good,Good,0
10012490000,10012490000,1,Good,Good,0
10012500000,10012500000,1,Good,Good,0
10012511000,10012511000,1,Good,Good,0
10012520000,10012520000,1,Good,Good,0
10012530000,10012530000,1,Good,Good,0
10012540000,10012540000,1,Good,Good,0
10012550000,10012550000,1,Good,Good,0
10012640000,10012640000,1,Good,Good,0
10012650000,10012650000,1,Good,Good,0
10012690000,10012690000,1,Good,Good,0
10012700000,10012700000,1,Good,Good,0
10012730000,10012730000,1,Good,Good,0
10012740000,10012740000,1,Good,Good,0
10012760000,10012760000,1,Good,Good,0
10012770000,10012770000,1,Good,Good,0
10012780000,10012780000,1,Good,Good,0
10012790000,10012790000,1,Good,Good,0
10012800000,10012800000,1,Good,Good,0
10012820000,10012820000,1,Good,Good,0
10012840000,10012840000,1,Good,Good,0
10012850000,10012850000,1,Good,Good,0
10012870000,10012870000,1,Good,Good,0
10012890000,10012890000,1,Good,Good,0
10012930000,10012930000,1,Good,Good,0
10012940000,10012940000,1,Good,Good,0
10012950000,10012950000,1,Good,Good,0
10012960000,10012960000,1,Good,Good,0
10012970000,10012970000,1,Good,Good,0
10012980000,10012980000,1,Good,Good,0
10012990000,10012990000,1,Good,Good,0
10013000000,10013000000,1,Good,Good,0
10013010000,10013010000,1,Good,Good,0
10013020000,10013020000,1,Good,Good,0
10013030000,10013030000,1,Good,Good,0
10013050000,10013050000,1,Good,Good,0
10013060000,10013060000,1,Good,Good,0
10013090000,10013090000,1,Good,Good,0
10013130000,10013130000,1,Good,Good,0
10013140000,10013140000,1,Good,Good,0
10013150000,10013150000,1,Good,Good,0
10013160000,10013160000,1,Good,Good,0
10013170000,10013170000,1,Good,Good,0
10013180000,10013180000,1,Good,Good,0
10013190000,10013190000,1,Good,Good,0
10013230000,10013230000,1,Good,Good,0
10013240000,10013240000,1,Good,Good,0
10013250000,10013250000,1,Good,Good,0
10013261000,11220970000,0.9795917,Good,Good,0
10013261000,11223520000,0.0204083,Poor,Good,0
10013270000,10013270000,1,Good,Good,0
10013280000,10013280000,1,Good,Good,0
10013290000,10013290000,1,Good,Good,0
10013300000,10013300000,1,Good,Good,0
10013310000,10013310000,1,Good,Good,0
10013340000,10013340000,1,Good,Good,0
10013350000,10013350000,1,Good,Good,0
10013360000,10013360000,1,Good,Good,0
10013370000,10013370000,1,Good,Good,0
10013380000,10013380000,1,Good,Good,0
10013390000,10013390000,1,Good,Good,0
10013401000,10013401000,1,Good,Good,0
10013402000,10013402000,1,Good,Good,0
10013410000,10013410000,1,Good,Good,0
